id,Store,Merch,Offer,Title,Description,Code,Terms,Category,feature,URL,Link,Image,Type,Value,Status,Startdate,Enddate
22636949,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,787943,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-10,2023-05-26
90837594,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,544649,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-01-23,2023-06-14
11011958,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,356150,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-03-02,2023-04-03
10480635,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,785885,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-03-08,2023-04-14
11105218,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,849237,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-11-08,2023-05-12
72304530,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,735266,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-07-10,2023-01-08
46958767,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,992504,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-12-07,2023-05-03
19790869,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,690198,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-03-02,2023-05-20
69564465,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,368560,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-12-15,2023-06-23
7479593,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,900266,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-04-03,2023-12-13
68265990,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,415021,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-04-28,2023-11-13
34551833,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,324619,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-14,2023-08-03
4830675,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,342444,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-11-20,2023-07-19
4829166,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,371176,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-03-07,2023-05-21
73382857,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,136154,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-05,2023-05-03
47601322,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,116316,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-05-28,2023-05-23
58825767,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,866710,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-11-11,2023-02-16
63262648,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,125343,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-09-01,2023-08-08
24534727,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,207535,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-08,2023-05-02
5872218,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,927278,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-04-21,2023-06-10
51280742,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,256432,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-03-03,2023-05-13
970330,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,678297,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-04-21,2023-02-25
44424037,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,623514,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-01-25,2023-03-10
53314320,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,735795,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-27,2023-11-29
52525673,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,498119,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-06-06,2023-12-29
507238,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,462994,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-12-01,2023-10-15
59694169,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,233785,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-12-10,2023-12-02
25076817,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,229304,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-03-31,2023-02-08
61253854,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,769276,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-01-01,2023-09-26
6037378,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,596723,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-03-29,2023-12-19
